,sahm,indpro,sp500,tr10,t10yff,unrate,pcepi,recession,date
44,-0.1,0.002522866762362885,0.031504892067630234,0.03820346320346335,0.33428571428571424,0.043,0.007999999999999119,0,1965-09-01
45,-0.07,0.010034486083807964,0.026978278351005407,0.05902380952380959,0.296,0.042,0.004999999999999005,0,1965-10-01
46,-0.1,0.00415098548650676,-0.008802969415003104,0.0994473684210524,0.3589473684210526,0.040999999999999995,0.028000000000002245,0,1965-11-01
47,-0.1,0.012350563003618564,0.008911165249568977,0.16650717703349383,0.3463636363636364,0.04,0.05999999999999872,0,1965-12-01
48,-0.1,0.009772992331326445,0.004856736112949754,-0.0030735930735934502,0.28809523809523807,0.04,0.019999999999999574,0,1966-01-01
49,-0.17,0.006460669618901534,-0.01803416610608169,0.2197243107769422,0.24263157894736845,0.038,0.06899999999999906,0,1966-02-01
50,-0.1,0.01359557330450431,-0.022056865371494212,0.04137299771167058,0.22956521739130437,0.038,0.04100000000000037,0,1966-03-01
51,-0.1,0.0015884360495791012,0.020301323994575845,-0.12347826086956548,0.1115,0.038,0.05799999999999983,0,1966-04-01
52,0.1,0.00946922553402043,-0.05566084710555386,0.02857142857142847,-0.05714285714285714,0.039,0.021000000000000796,0,1966-05-01
53,0.17,0.004702653138763753,-0.016270037602669134,0.03597402597402599,-0.31772727272727275,0.038,0.04200000000000159,0,1966-06-01
54,0.23,0.005459105178647241,-0.01354422510775726,0.20345454545454533,-0.158,0.038,0.0329999999999977,0,1966-07-01
55,0.2,0.0007749674352130726,-0.08094023952137212,0.20634782608695623,-0.22304347826086957,0.038,0.06500000000000128,0,1966-08-01
56,0.13,0.009281703608975235,-0.007028533424584846,-0.04196687370600394,-0.1285714285714286,0.037000000000000005,0.053999999999998494,0,1966-09-01
57,0.13,0.006903753406040027,0.04644876772776989,-0.17088095238095224,-0.45099999999999996,0.037000000000000005,0.045000000000001705,0,1966-10-01
58,0.07,-0.0069037534060400136,0.0031123585659233494,0.14376315789473715,-0.5947368421052632,0.036000000000000004,0.02499999999999858,0,1966-11-01
59,0.0,0.002305598531521722,-0.0014927232526710616,-0.3124060150375936,-0.55,0.038,0.036000000000001364,0,1966-12-01
60,-0.03,0.004706226395218329,0.07527213215723233,-0.2638095238095248,-0.29,0.039,0.0010000000000012221,0,1967-01-01
61,0.07,-0.011406010786695057,0.001960898027251168,0.04761904761904834,-0.35944444444444446,0.038,0.019999999999999574,0,1967-02-01
62,0.03,-0.005650914089983866,0.038653246698373445,-0.08484848484848495,0.04181818181818182,0.038,0.009000000000000341,0,1967-03-01
63,0.03,0.009386198744088766,0.04137173252188153,0.051681818181818606,0.562,0.038,0.028999999999999915,0,1967-04-01
64,0.07,-0.008761558398040508,-0.05386631720129273,0.2542272727272721,0.920909090909091,0.038,0.0329999999999977,0,1967-05-01
65,0.2,-0.00012720991098000802,0.01736077433058411,0.17499999999999982,1.055909090909091,0.039,0.054999999999999716,0,1967-06-01
66,0.27,-0.0022780602639265617,0.04434622724278493,0.1362727272727282,1.3775,0.038,0.05900000000000105,0,1967-07-01
67,0.27,0.01897689284957948,-0.011784201339825672,0.11665217391304328,1.393913043478261,0.038,0.054000000000002046,0,1967-08-01
68,0.3,-0.001624922277331426,0.032259167106161696,0.026347826086956516,1.3075,0.038,0.05299999999999727,0,1967-09-01
69,0.43,0.008112461026878208,-0.03589670187557363,0.17895238095238053,1.61,0.04,0.04899999999999949,0,1967-10-01
70,0.47,0.014199118243468822,0.007474674416705754,0.2725476190476188,1.6145,0.039,0.05799999999999983,0,1967-11-01
71,0.27,0.010712859555578462,0.025937296912458354,-0.05449999999999999,1.2029999999999998,0.038,0.028000000000002245,0,1967-12-01
72,0.0,-0.0010779977857333363,-0.044838203221658705,-0.1703636363636365,0.924090909090909,0.037000000000000005,0.08200000000000074,0,1968-01-01
73,-0.03,0.003576905126691892,-0.03172072119985827,0.03504784688995244,0.8778947368421053,0.038,0.07199999999999918,0,1968-02-01
74,-0.03,0.0031176184271868137,0.009356272307632793,0.17631578947368443,0.720952380952381,0.037000000000000005,0.05799999999999983,0,1968-03-01
75,0.0,0.0014457319207316663,0.07741261034678201,-0.10150000000000059,-0.10049999999999999,0.035,0.05600000000000094,0,1968-04-01
76,-0.07,0.011155758680732769,0.012440254245795961,0.23104545454545455,-0.22363636363636363,0.035,0.06599999999999895,0,1968-05-01
77,0.07,0.0036650408136929447,0.009079049552880736,-0.1515454545454542,-0.365,0.037000000000000005,0.05799999999999983,0,1968-06-01
78,0.13,-0.001532443305427784,-0.01865044937202798,-0.22254545454545394,-0.5409090909090909,0.037000000000000005,0.054999999999999716,0,1968-07-01
79,0.13,0.002785250497938479,0.011393816036804519,-0.07500000000000018,-0.6104545454545455,0.035,0.07400000000000162,0,1968-08-01
80,0.07,0.003781220702351583,0.037815253432060145,0.039545454545454106,-0.2915,0.034,0.06299999999999883,0,1968-09-01
81,0.03,0.0019829791907466426,0.007181707886010216,0.12260869565217458,-0.32173913043478264,0.034,0.0799999999999983,0,1968-10-01
82,-0.03,0.012852539659401589,0.046849628738020115,0.11350241545893702,-0.01388888888888887,0.034,0.062000000000001165,0,1968-11-01
83,-0.1,0.003153240750786249,-0.042507459518730945,0.33579365079365076,0.12380952380952381,0.034,0.038000000000000256,0,1968-12-01
84,-0.1,0.006030681151341528,-0.008217767520570764,0.009913419913418764,-0.2672727272727273,0.034,0.07199999999999918,0,1969-01-01
85,-0.03,0.006379706882599954,-0.04853294067719985,0.14712918660287144,-0.35789473684210527,0.034,0.0470000000000006,0,1969-02-01
86,0.03,0.007809390952764175,0.03386418557793749,0.10705263157894773,-0.457,0.034,0.08699999999999974,0,1969-03-01
87,0.1,-0.0036858558050395203,0.02124836277384691,-0.12266666666666737,-1.2038095238095239,0.034,0.08200000000000074,0,1969-04-01
88,0.17,-0.0037853264020649164,-0.0022206139948177674,0.15000000000000036,-2.153809523809524,0.034,0.07499999999999929,0,1969-05-01
89,0.17,0.009719985255066206,-0.05718115661911717,0.2509523809523815,-2.04,0.035,0.09100000000000108,0,1969-06-01
90,0.2,0.005266915724361083,-0.062064866330820895,0.1452380952380956,-1.7214285714285713,0.035,0.08299999999999841,0,1969-07-01
91,0.2,0.0022959007670126973,0.03929191242121548,-0.028095238095238173,-2.32047619047619,0.035,0.0519999999999996,0,1969-08-01
92,0.4,-0.00022500581786110267,-0.025341970063518512,0.4680952380952368,-1.9,0.037000000000000005,0.07900000000000063,0,1969-09-01
93,0.5,0.0002914751218497697,0.04205834332806051,-0.06406926406926416,-1.7113636363636362,0.037000000000000005,0.06500000000000128,0,1969-10-01
94,0.47,-0.009470246915135124,-0.03467586717332851,0.04866310160427911,-1.576470588235294,0.035,0.08299999999999841,0,1969-11-01
95,0.27,-0.0026875901272609957,-0.018830921748764207,0.5099732620320845,-1.204090909090909,0.035,0.08800000000000097,0,1969-12-01
96,0.3,-0.01869115652317516,-0.07955401545845142,0.1406709956709964,-1.1642857142857141,0.039,0.06899999999999906,1,1970-01-01
97,0.53,-0.0006593470593309386,0.05135210235016576,-0.5564285714285715,-1.7066666666666666,0.042,0.07700000000000173,1,1970-02-01
98,0.8,-0.0012988660509439093,0.001451460088460683,-0.16547619047619033,-0.6238095238095238,0.044000000000000004,0.047999999999998266,1,1970-03-01
99,1.07,-0.0025736703801332644,-0.09484169645480098,0.3180519480519477,-0.6950000000000001,0.046,0.0990000000000002,1,1970-04-01
100,1.27,-0.0011660170976562898,-0.0629042668107766,0.5152813852813853,0.04714285714285714,0.048,0.062000000000001165,1,1970-05-01
101,1.37,-0.0032401767418517736,-0.051327672234469345,-0.0643722943722933,0.3013636363636364,0.049,0.05099999999999838,1,1970-06-01
102,1.43,0.002452345901693156,0.07073319709221768,-0.38454545454545563,0.3481818181818182,0.05,0.07200000000000273,1,1970-07-01
103,1.47,-0.0017848610316090765,0.04349874195302824,0.06987012987012964,0.9057142857142857,0.051,0.0519999999999996,1,1970-08-01
104,1.6,-0.006917138292565285,0.03353347609334034,-0.13761904761904642,1.1257142857142857,0.054000000000000006,0.08899999999999864,1,1970-09-01
105,1.8,-0.020207023092504797,-0.01253373614725658,-0.06285714285714317,1.1395238095238096,0.055,0.0990000000000002,1,1970-10-01
106,2.03,-0.006074166014195106,0.04635620205438084,-0.48555555555555596,1.2505882352941178,0.059000000000000004,0.07900000000000063,1,1970-11-01
107,2.27,0.022703857078528126,0.0552133532008983,-0.44974747474747545,1.5436363636363637,0.061,0.08899999999999864,0,1970-12-01
108,2.37,0.007664574852686581,0.03967972545035116,-0.15286363636363554,1.943,0.059000000000000004,0.04299999999999926,0,1971-01-01
109,2.1,-0.0019079722981310905,0.009032922343707644,-0.12627777777777816,2.451111111111111,0.059000000000000004,0.05900000000000105,0,1971-02-01
110,1.77,-0.0010850306930877825,0.03613505898550257,-0.40874396135265645,1.994782608695652,0.06,0.06700000000000017,0,1971-03-01
111,1.53,0.005599566667060636,0.035644623408628145,0.13033126293995867,1.6714285714285715,0.059000000000000004,0.08000000000000185,0,1971-04-01
112,1.43,0.0050632079511836545,-0.04244669024725717,0.5586904761904758,1.7335,0.059000000000000004,0.0849999999999973,0,1971-05-01
113,1.17,0.004184476572266227,-0.009378377617328945,0.12977272727272737,1.6104545454545454,0.059000000000000004,0.09100000000000108,0,1971-06-01
114,0.97,-0.0029074773201257253,-0.03212135328942384,0.2072510822510818,1.4295238095238094,0.06,0.062000000000001165,0,1971-07-01
115,0.87,-0.005819177253582073,0.03545924138319922,-0.14679653679653715,1.0122727272727272,0.061,0.05999999999999872,0,1971-08-01
116,0.8,0.016120728669809816,-0.006991972549418007,-0.4432034632034618,0.6166666666666666,0.06,0.030999999999998806,0,1971-09-01
117,0.63,0.0074566159856790755,-0.04269225976512848,-0.21373433583959933,0.72,0.057999999999999996,0.03200000000000003,0,1971-10-01
118,0.33,0.004234984138014503,-0.0025502085864549454,-0.11578947368421044,0.9205,0.06,0.043000000000002814,0,1971-11-01
119,0.13,0.011479830997321493,0.08266638354871413,0.11636363636363534,1.8340909090909092,0.06,0.08199999999999719,0,1971-12-01
120,0.03,0.023667816458323623,0.01795903239937178,0.02125541125541197,2.4038095238095236,0.057999999999999996,0.08600000000000207,0,1972-01-01
121,-0.07,0.010083050776229226,0.024988236652569062,0.1333809523809526,2.7855,0.057,0.08299999999999841,0,1972-02-01
122,-0.03,0.006944891213347002,0.005894202403836974,-0.01236363636363702,2.230909090909091,0.057999999999999996,0.030000000000001137,0,1972-03-01
123,0.0,0.009872355785474145,0.004374745190924032,0.1258636363636363,2.025,0.057,0.03200000000000003,0,1972-04-01
124,0.07,9.473526964730116e-05,0.017127490508029572,-0.06813636363636366,1.8622727272727273,0.057,0.0470000000000006,0,1972-05-01
125,-0.07,0.0026319922140398766,-0.0220620938828409,-0.019545454545454533,1.6386363636363634,0.057,0.03200000000000003,0,1972-06-01
126,-0.13,-0.000942839519313418,0.0023306774173108944,0.006181818181818954,1.5935000000000001,0.055999999999999994,0.07600000000000051,0,1972-07-01
127,-0.1,0.013633963941876959,0.0338736157235059,0.09743478260869498,1.386086956521739,0.055999999999999994,0.06199999999999761,0,1972-08-01
128,0.0,0.007715642717166828,-0.004872776290175771,0.3390652173913047,1.7245000000000001,0.055,0.09600000000000009,0,1972-09-01
129,0.0,0.012771535556731786,0.009273915113927096,-0.07000000000000028,1.399,0.055999999999999994,0.02400000000000091,0,1972-10-01
